"filename", "language", "TypeScript", "JSON with Comments", "JavaScript", "JSON", "Markdown", "YAML", "TypeScript JSX", "XML", "PostCSS", "comment", "blank", "total"
"/Users/marcossandovalruiz/Documents/quhealthy/.claude/skills/react-doctor/SKILL.md", "Markdown", 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 18, 52
"/Users/marcossandovalruiz/Documents/quhealthy/.claude/skills/react-doctor/references/explain.md", "Markdown", 0, 0, 0, 0, 53, 0, 0, 0, 0, 0, 20, 73
"/Users/marcossandovalruiz/Documents/quhealthy/.github/workflows/deploy.yml", "YAML", 0, 0, 0, 0, 0, 58, 0, 0, 0, 9, 15, 82
"/Users/marcossandovalruiz/Documents/quhealthy/README.md", "Markdown", 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 14, 37
"/Users/marcossandovalruiz/Documents/quhealthy/app/[locale]/(auth)/forgot-password/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 117, 0, 0, 10, 18, 145
"/Users/marcossandovalruiz/Documents/quhealthy/app/[locale]/(auth)/layout.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 2, 14
"/Users/marcossandovalruiz/Documents/quhealthy/app/[locale]/(auth)/loading.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 16, 0, 0, 1, 2, 19
"/Users/marcossandovalruiz/Documents/quhealthy/app/[locale]/(auth)/login/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 410, 0, 0, 22, 46, 478
"/Users/marcossandovalruiz/Documents/quhealthy/app/[locale]/(auth)/provider/register/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 428, 0, 0, 29, 48, 505
"/Users/marcossandovalruiz/Documents/quhealthy/app/[locale]/(auth)/register/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 433, 0, 0, 29, 51, 513
"/Users/marcossandovalruiz/Documents/quhealthy/app/[locale]/(auth)/reset-password/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 159, 0, 0, 3, 19, 181
"/Users/marcossandovalruiz/Documents/quhealthy/app/[locale]/(auth)/staff/activate/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 192, 0, 0, 1, 18, 211
"/Users/marcossandovalruiz/Documents/quhealthy/app/[locale]/(auth)/verify-email/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 171, 0, 0, 1, 15, 187
"/Users/marcossandovalruiz/Documents/quhealthy/app/[locale]/(auth)/verify-phone/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 157, 0, 0, 5, 20, 182
"/Users/marcossandovalruiz/Documents/quhealthy/app/[locale]/(platform)/layout.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 25, 0, 0, 5, 6, 36
"/Users/marcossandovalruiz/Documents/quhealthy/app/[locale]/(platform)/loading.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 43, 0, 0, 5, 8, 56
"/Users/marcossandovalruiz/Documents/quhealthy/app/[locale]/(platform)/patient/appointments/[appointmentId]/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 354, 0, 0, 21, 34, 409
"/Users/marcossandovalruiz/Documents/quhealthy/app/[locale]/(platform)/patient/booking/[slug]/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 399, 0, 0, 21, 46, 466
"/Users/marcossandovalruiz/Documents/quhealthy/app/[locale]/(platform)/patient/booking/success/[appointmentId]/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 148, 0, 0, 13, 24, 185
"/Users/marcossandovalruiz/Documents/quhealthy/app/[locale]/(platform)/patient/booking/success/hybrid/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 193, 0, 0, 14, 33, 240
"/Users/marcossandovalruiz/Documents/quhealthy/app/[locale]/(platform)/patient/dashboard/appointments/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 163, 0, 0, 21, 26, 210
"/Users/marcossandovalruiz/Documents/quhealthy/app/[locale]/(platform)/patient/dashboard/courses/[courseId]/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 389, 0, 0, 10, 38, 437
"/Users/marcossandovalruiz/Documents/quhealthy/app/[locale]/(platform)/patient/dashboard/courses/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 221, 0, 0, 11, 14, 246
"/Users/marcossandovalruiz/Documents/quhealthy/app/[locale]/(platform)/patient/dashboard/family/[id]/eldercare/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 391, 0, 0, 5, 42, 438
"/Users/marcossandovalruiz/Documents/quhealthy/app/[locale]/(platform)/patient/dashboard/family/[id]/vaccinations/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 560, 0, 0, 19, 54, 633
"/Users/marcossandovalruiz/Documents/quhealthy/app/[locale]/(platform)/patient/dashboard/family/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 378, 0, 0, 10, 29, 417
"/Users/marcossandovalruiz/Documents/quhealthy/app/[locale]/(platform)/patient/dashboard/favorites/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 279, 0, 0, 4, 20, 303
"/Users/marcossandovalruiz/Documents/quhealthy/app/[locale]/(platform)/patient/dashboard/messages/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 141, 0, 0, 20, 21, 182
"/Users/marcossandovalruiz/Documents/quhealthy/app/[locale]/(platform)/patient/dashboard/orders/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 371, 0, 0, 14, 29, 414
"/Users/marcossandovalruiz/Documents/quhealthy/app/[locale]/(platform)/patient/dashboard/packages/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 89, 0, 0, 4, 11, 104
"/Users/marcossandovalruiz/Documents/quhealthy/app/[locale]/(platform)/patient/dashboard/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 138, 0, 0, 16, 25, 179
"/Users/marcossandovalruiz/Documents/quhealthy/app/[locale]/(platform)/patient/dashboard/profile/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 335, 0, 0, 13, 33, 381
"/Users/marcossandovalruiz/Documents/quhealthy/app/[locale]/(platform)/patient/dashboard/reviews/leave/[token]/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 39, 0, 0, 8, 8, 55
"/Users/marcossandovalruiz/Documents/quhealthy/app/[locale]/(platform)/patient/dashboard/reviews/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 94, 0, 0, 4, 11, 109
"/Users/marcossandovalruiz/Documents/quhealthy/app/[locale]/(platform)/patient/dashboard/settings/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 103, 0, 0, 0, 13, 116
"/Users/marcossandovalruiz/Documents/quhealthy/app/[locale]/(platform)/patient/dashboard/support/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 166, 0, 0, 7, 20, 193
"/Users/marcossandovalruiz/Documents/quhealthy/app/[locale]/(platform)/patient/dashboard/vault/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 323, 0, 0, 13, 29, 365
"/Users/marcossandovalruiz/Documents/quhealthy/app/[locale]/(platform)/patient/dashboard/wallet/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 243, 0, 0, 1, 21, 265
"/Users/marcossandovalruiz/Documents/quhealthy/app/[locale]/(platform)/patient/dependents/[id]/vaccinations/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 173, 0, 0, 5, 17, 195
"/Users/marcossandovalruiz/Documents/quhealthy/app/[locale]/(platform)/patient/discover/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 9, 0, 0, 5, 2, 16
"/Users/marcossandovalruiz/Documents/quhealthy/app/[locale]/(platform)/patient/video-call/[appointmentId]/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 80, 0, 0, 0, 13, 93
"/Users/marcossandovalruiz/Documents/quhealthy/app/[locale]/(platform)/patient/wallet/success/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 67, 0, 0, 5, 11, 83
"/Users/marcossandovalruiz/Documents/quhealthy/app/[locale]/(platform)/provider/consultation/[id]/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 346, 0, 0, 10, 65, 421
"/Users/marcossandovalruiz/Documents/quhealthy/app/[locale]/(platform)/provider/dashboard/appointments/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 513, 0, 0, 20, 54, 587
"/Users/marcossandovalruiz/Documents/quhealthy/app/[locale]/(platform)/provider/dashboard/billing/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 363, 0, 0, 9, 22, 394
"/Users/marcossandovalruiz/Documents/quhealthy/app/[locale]/(platform)/provider/dashboard/calendar/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 278, 0, 0, 6, 24, 308
"/Users/marcossandovalruiz/Documents/quhealthy/app/[locale]/(platform)/provider/dashboard/cash-register/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 497, 0, 0, 11, 42, 550
"/Users/marcossandovalruiz/Documents/quhealthy/app/[locale]/(platform)/provider/dashboard/documents/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 229, 0, 0, 10, 28, 267
"/Users/marcossandovalruiz/Documents/quhealthy/app/[locale]/(platform)/provider/dashboard/history/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 166, 0, 0, 5, 22, 193
"/Users/marcossandovalruiz/Documents/quhealthy/app/[locale]/(platform)/provider/dashboard/inventory/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 333, 0, 0, 11, 46, 390
"/Users/marcossandovalruiz/Documents/quhealthy/app/[locale]/(platform)/provider/dashboard/inventory/purchases/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 447, 0, 0, 14, 53, 514
"/Users/marcossandovalruiz/Documents/quhealthy/app/[locale]/(platform)/provider/dashboard/inventory/suppliers/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 295, 0, 0, 8, 37, 340
"/Users/marcossandovalruiz/Documents/quhealthy/app/[locale]/(platform)/provider/dashboard/marketing/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 292, 0, 0, 20, 38, 350
"/Users/marcossandovalruiz/Documents/quhealthy/app/[locale]/(platform)/provider/dashboard/messages/components/ClinicalMessagesView.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 152, 0, 0, 24, 22, 198
"/Users/marcossandovalruiz/Documents/quhealthy/app/[locale]/(platform)/provider/dashboard/messages/components/SocialMessagesView.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 469, 0, 0, 17, 55, 541
"/Users/marcossandovalruiz/Documents/quhealthy/app/[locale]/(platform)/provider/dashboard/messages/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 56, 0, 0, 6, 10, 72
"/Users/marcossandovalruiz/Documents/quhealthy/app/[locale]/(platform)/provider/dashboard/orders/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 728, 0, 0, 26, 78, 832
"/Users/marcossandovalruiz/Documents/quhealthy/app/[locale]/(platform)/provider/dashboard/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 392, 0, 0, 21, 33, 446
"/Users/marcossandovalruiz/Documents/quhealthy/app/[locale]/(platform)/provider/dashboard/patients/[id]/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 372, 0, 0, 19, 37, 428
"/Users/marcossandovalruiz/Documents/quhealthy/app/[locale]/(platform)/provider/dashboard/patients/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 341, 0, 0, 12, 22, 375
"/Users/marcossandovalruiz/Documents/quhealthy/app/[locale]/(platform)/provider/dashboard/profile/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 47, 0, 0, 0, 9, 56
"/Users/marcossandovalruiz/Documents/quhealthy/app/[locale]/(platform)/provider/dashboard/referrals/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 269, 0, 0, 8, 27, 304
"/Users/marcossandovalruiz/Documents/quhealthy/app/[locale]/(platform)/provider/dashboard/reviews/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 217, 0, 0, 21, 26, 264
"/Users/marcossandovalruiz/Documents/quhealthy/app/[locale]/(platform)/provider/dashboard/settings/billing/success/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 49, 0, 0, 3, 7, 59
"/Users/marcossandovalruiz/Documents/quhealthy/app/[locale]/(platform)/provider/dashboard/settings/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 67, 0, 0, 0, 12, 79
"/Users/marcossandovalruiz/Documents/quhealthy/app/[locale]/(platform)/provider/layout.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 13, 0, 0, 3, 2, 18
"/Users/marcossandovalruiz/Documents/quhealthy/app/[locale]/(platform)/provider/settings/prescription/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 3, 16
"/Users/marcossandovalruiz/Documents/quhealthy/app/[locale]/(platform)/provider/store/catalog/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 342, 0, 0, 35, 45, 422
"/Users/marcossandovalruiz/Documents/quhealthy/app/[locale]/(platform)/provider/store/identity/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 255, 0, 0, 21, 33, 309
"/Users/marcossandovalruiz/Documents/quhealthy/app/[locale]/(platform)/provider/store/integrations/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 41, 0, 0, 5, 7, 53
"/Users/marcossandovalruiz/Documents/quhealthy/app/[locale]/(platform)/provider/store/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 404, 0, 0, 35, 40, 479
"/Users/marcossandovalruiz/Documents/quhealthy/app/[locale]/(platform)/provider/store/policies/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 93, 0, 0, 15, 17, 125
"/Users/marcossandovalruiz/Documents/quhealthy/app/[locale]/(platform)/provider/store/staff/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 155, 0, 0, 16, 26, 197
"/Users/marcossandovalruiz/Documents/quhealthy/app/[locale]/(public)/about/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 281, 0, 0, 14, 27, 322
"/Users/marcossandovalruiz/Documents/quhealthy/app/[locale]/(public)/academy/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 214, 0, 0, 6, 18, 238
"/Users/marcossandovalruiz/Documents/quhealthy/app/[locale]/(public)/blog/[slug]/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 191, 0, 0, 11, 23, 225
"/Users/marcossandovalruiz/Documents/quhealthy/app/[locale]/(public)/blog/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 230, 0, 0, 13, 29, 272
"/Users/marcossandovalruiz/Documents/quhealthy/app/[locale]/(public)/business/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 315, 0, 0, 12, 37, 364
"/Users/marcossandovalruiz/Documents/quhealthy/app/[locale]/(public)/careers/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 229, 0, 0, 12, 25, 266
"/Users/marcossandovalruiz/Documents/quhealthy/app/[locale]/(public)/como-funciona-el-quscore/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 157, 0, 0, 5, 14, 176
"/Users/marcossandovalruiz/Documents/quhealthy/app/[locale]/(public)/contact/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 176, 0, 0, 6, 24, 206
"/Users/marcossandovalruiz/Documents/quhealthy/app/[locale]/(public)/cookies/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 286, 0, 0, 12, 33, 331
"/Users/marcossandovalruiz/Documents/quhealthy/app/[locale]/(public)/discover/layout.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 59, 0, 0, 0, 5, 64
"/Users/marcossandovalruiz/Documents/quhealthy/app/[locale]/(public)/discover/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 667, 0, 0, 30, 62, 759
"/Users/marcossandovalruiz/Documents/quhealthy/app/[locale]/(public)/intelligence/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 98, 0, 0, 4, 14, 116
"/Users/marcossandovalruiz/Documents/quhealthy/app/[locale]/(public)/layout.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 2, 11
"/Users/marcossandovalruiz/Documents/quhealthy/app/[locale]/(public)/loading.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 23, 0, 0, 2, 3, 28
"/Users/marcossandovalruiz/Documents/quhealthy/app/[locale]/(public)/market/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 206, 0, 0, 9, 21, 236
"/Users/marcossandovalruiz/Documents/quhealthy/app/[locale]/(public)/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 34, 0, 0, 10, 11, 55
"/Users/marcossandovalruiz/Documents/quhealthy/app/[locale]/(public)/privacy/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 209, 0, 0, 9, 22, 240
"/Users/marcossandovalruiz/Documents/quhealthy/app/[locale]/(public)/sitemap/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 116, 0, 0, 6, 9, 131
"/Users/marcossandovalruiz/Documents/quhealthy/app/[locale]/(public)/store/[slug]/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 709, 0, 0, 25, 72, 806
"/Users/marcossandovalruiz/Documents/quhealthy/app/[locale]/(public)/terms/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 153, 0, 0, 9, 19, 181
"/Users/marcossandovalruiz/Documents/quhealthy/app/[locale]/admin/dashboard/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 167, 0, 0, 10, 17, 194
"/Users/marcossandovalruiz/Documents/quhealthy/app/[locale]/admin/login/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 110, 0, 0, 4, 16, 130
"/Users/marcossandovalruiz/Documents/quhealthy/app/[locale]/layout.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 138, 0, 0, 10, 16, 164
"/Users/marcossandovalruiz/Documents/quhealthy/app/[locale]/onboarding/OnboardingHeader.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 48, 0, 0, 0, 8, 56
"/Users/marcossandovalruiz/Documents/quhealthy/app/[locale]/onboarding/fiscal/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 383, 0, 0, 20, 25, 428
"/Users/marcossandovalruiz/Documents/quhealthy/app/[locale]/onboarding/kyc/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 305, 0, 0, 12, 33, 350
"/Users/marcossandovalruiz/Documents/quhealthy/app/[locale]/onboarding/layout.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 22, 0, 0, 2, 1, 25
"/Users/marcossandovalruiz/Documents/quhealthy/app/[locale]/onboarding/license/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 282, 0, 0, 25, 33, 340
"/Users/marcossandovalruiz/Documents/quhealthy/app/[locale]/onboarding/loading.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 16, 0, 0, 1, 2, 19
"/Users/marcossandovalruiz/Documents/quhealthy/app/[locale]/onboarding/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 245, 0, 0, 17, 29, 291
"/Users/marcossandovalruiz/Documents/quhealthy/app/[locale]/onboarding/patient/DependentsStep.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 343, 0, 0, 14, 32, 389
"/Users/marcossandovalruiz/Documents/quhealthy/app/[locale]/onboarding/patient/WearablesStep.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 206, 0, 0, 12, 30, 248
"/Users/marcossandovalruiz/Documents/quhealthy/app/[locale]/onboarding/patient/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 495, 0, 0, 7, 23, 525
"/Users/marcossandovalruiz/Documents/quhealthy/app/[locale]/onboarding/profile/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 573, 0, 0, 33, 62, 668
"/Users/marcossandovalruiz/Documents/quhealthy/app/[locale]/patient/prescription/[id]/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 98, 0, 0, 5, 15, 118
"/Users/marcossandovalruiz/Documents/quhealthy/app/actions/auth-cookies.ts", "TypeScript", 19, 0, 0, 0, 0, 0, 0, 0, 0, 5, 7, 31
"/Users/marcossandovalruiz/Documents/quhealthy/app/actions/contact.ts", "TypeScript", 51, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10, 62
"/Users/marcossandovalruiz/Documents/quhealthy/app/actions/support.ts", "TypeScript", 48, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10, 59
"/Users/marcossandovalruiz/Documents/quhealthy/app/api/contact/route.ts", "TypeScript", 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 61
"/Users/marcossandovalruiz/Documents/quhealthy/app/api/support/route.ts", "TypeScript", 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 58
"/Users/marcossandovalruiz/Documents/quhealthy/app/globals.css", "PostCSS", 0, 0, 0, 0, 0, 0, 0, 0, 35, 1, 5, 41
"/Users/marcossandovalruiz/Documents/quhealthy/components/Footer.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 185, 0, 0, 5, 19, 209
"/Users/marcossandovalruiz/Documents/quhealthy/components/Navbar.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 384, 0, 0, 15, 39, 438
"/Users/marcossandovalruiz/Documents/quhealthy/components/ProductPill.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 34, 0, 0, 1, 4, 39
"/Users/marcossandovalruiz/Documents/quhealthy/components/StatsCard.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 113, 0, 0, 39, 11, 163
"/Users/marcossandovalruiz/Documents/quhealthy/components/TrustBage.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 34, 0, 0, 36, 6, 76
"/Users/marcossandovalruiz/Documents/quhealthy/components/animations/FadeIn.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 128, 0, 0, 1, 13, 142
"/Users/marcossandovalruiz/Documents/quhealthy/components/animations/HeroParticle.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 111, 0, 0, 60, 16, 187
"/Users/marcossandovalruiz/Documents/quhealthy/components/animations/StaggerContainer.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 43, 0, 0, 0, 5, 48
"/Users/marcossandovalruiz/Documents/quhealthy/components/animations/StaggerItem.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 43, 0, 0, 0, 5, 48
"/Users/marcossandovalruiz/Documents/quhealthy/components/animations/TypeWriter.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 206, 0, 0, 59, 35, 300
"/Users/marcossandovalruiz/Documents/quhealthy/components/appointments/AppointmentCard.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 230, 0, 0, 12, 22, 264
"/Users/marcossandovalruiz/Documents/quhealthy/components/appointments/AppointmentEmptyState.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 52, 0, 0, 0, 9, 61
"/Users/marcossandovalruiz/Documents/quhealthy/components/appointments/AppointmentFilters.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 71, 0, 0, 9, 11, 91
"/Users/marcossandovalruiz/Documents/quhealthy/components/appointments/AppointmentStats.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 45, 0, 0, 5, 5, 55
"/Users/marcossandovalruiz/Documents/quhealthy/components/appointments/details/AppointmentActionsCard.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 40, 0, 0, 0, 3, 43
"/Users/marcossandovalruiz/Documents/quhealthy/components/appointments/details/AppointmentDetailsCard.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 55, 0, 0, 0, 4, 59
"/Users/marcossandovalruiz/Documents/quhealthy/components/appointments/details/AppointmentFinancesCard.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 69, 0, 0, 2, 4, 75
"/Users/marcossandovalruiz/Documents/quhealthy/components/appointments/details/AppointmentHeader.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 43, 0, 0, 0, 3, 46
"/Users/marcossandovalruiz/Documents/quhealthy/components/appointments/details/AppointmentLocationCard.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 52, 0, 0, 0, 3, 55
"/Users/marcossandovalruiz/Documents/quhealthy/components/appointments/details/AppointmentQrCard.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 31, 0, 0, 0, 3, 34
"/Users/marcossandovalruiz/Documents/quhealthy/components/appointments/details/AppointmentTimeCard.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 44, 0, 0, 0, 2, 46
"/Users/marcossandovalruiz/Documents/quhealthy/components/auth/AuthEditorialPanel.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 58, 0, 0, 2, 8, 68
"/Users/marcossandovalruiz/Documents/quhealthy/components/auth/ConsumerSignupEditorialPanel.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 52, 0, 0, 0, 6, 58
"/Users/marcossandovalruiz/Documents/quhealthy/components/auth/ConsumerSignupForm.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 327, 0, 0, 7, 33, 367
"/Users/marcossandovalruiz/Documents/quhealthy/components/auth/LoginForm.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 200, 0, 0, 5, 22, 227
"/Users/marcossandovalruiz/Documents/quhealthy/components/auth/Privacymodal.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 355, 0, 0, 39, 43, 437
"/Users/marcossandovalruiz/Documents/quhealthy/components/auth/ProviderSignupEditorialPanel.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 52, 0, 0, 0, 6, 58
"/Users/marcossandovalruiz/Documents/quhealthy/components/auth/ProviderSignupForm.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 290, 0, 0, 7, 30, 327
"/Users/marcossandovalruiz/Documents/quhealthy/components/auth/SocialButtons.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 167, 0, 0, 23, 21, 211
"/Users/marcossandovalruiz/Documents/quhealthy/components/auth/TermsModal.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 261, 0, 0, 37, 20, 318
"/Users/marcossandovalruiz/Documents/quhealthy/components/auth/recovery/Step1SendCode.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 146, 0, 0, 14, 21, 181
"/Users/marcossandovalruiz/Documents/quhealthy/components/auth/recovery/Step2VerifyCode.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 213, 0, 0, 17, 24, 254
"/Users/marcossandovalruiz/Documents/quhealthy/components/auth/recovery/Step3ResetPassword.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 153, 0, 0, 1, 23, 177
